State,State Code,Year,Year Code,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
Alabama,1,1999,1999,169,4430141,3.814777001,3.852112492,0.000181604
Alabama,1,2000,2000,197,4447100,4.429853163,4.485685711,0.000211692
Alabama,1,2001,2001,215,4467634,4.81239063,4.864522367,0.000231034
Alabama,1,2002,2002,211,4480089,4.709727865,4.76193705,0.000226736
Alabama,1,2003,2003,197,4503491,4.374384228,4.433317553,0.000211692
Alabama,1,2004,2004,283,4530729,6.246235429,6.354192454,0.000304106
Alabama,1,2005,2005,283,4569805,6.19282442,6.33300637,0.000304106
Alabama,1,2006,2006,398,4628981,8.598004615,8.749794091,0.000427682
Alabama,1,2007,2007,511,4672840,10.93553385,11.08849204,0.000549109
Alabama,1,2008,2008,607,4718206,12.8650593,12.98108828,0.000652269
Alabama,1,2009,2009,627,4757938,13.17797752,13.55184227,0.00067376
Alabama,1,2010,2010,544,4779736,11.38138173,11.72312326,0.00058457
Alabama,1,2011,2011,548,4802740,11.41015337,11.66528946,0.000588869
Alabama,1,2012,2012,562,4822023,11.65485938,12.07062218,0.000603913
Alabama,1,2013,2013,598,4833722,12.37141896,12.71760235,0.000642598
Alabama,1,2014,2014,722,4849377,14.88851042,15.12624742,0.000775845
Alabama,1,2015,2015,736,4858979,15.14721508,15.66394785,0.000790889
Alabama,1,2016,2016,754,4863300,15.50387597,16.16708559,0.000810232
Alabama,1,2017,2017,835,4874747,17.12909408,17.98034476,0.000897273
Alabama,1,2018,2018,774,4887871,15.83511513,16.58575429,0.000831723
Alabama,1,2019,2019,768,4903185,15.66328825,16.33475154,0.000825276
Alabama,1,2020,2020,1027,4921532,20.86748598,22.28322473,0.001103591
Alaska,2,1999,1999,46,624779,7.362603417,7.463832182,4.94306E-05
Alaska,2,2000,2000,48,626932,7.656332744,7.107712404,5.15797E-05
Alaska,2,2001,2001,62,633714,9.78359323,9.398279306,6.66238E-05
Alaska,2,2002,2002,84,642337,13.07724761,12.19951195,9.02645E-05
Alaska,2,2003,2003,83,648414,12.8004639,12.72450563,8.919E-05
Alaska,2,2004,2004,86,659286,13.04441472,12.71642375,9.24137E-05
Alaska,2,2005,2005,78,666946,11.69509975,11.24960227,8.38171E-05
Alaska,2,2006,2006,75,675302,11.10614214,10.93823459,8.05933E-05
Alaska,2,2007,2007,71,680300,10.4365721,9.972749779,7.6295E-05
Alaska,2,2008,2008,127,687455,18.47393648,18.13448742,0.000136471
Alaska,2,2009,2009,131,698895,18.74387426,17.85279488,0.00014077
Alaska,2,2010,2010,83,710231,11.68633867,11.59624385,8.919E-05
Alaska,2,2011,2011,107,722718,14.8052214,14.23635085,0.00011498
Alaska,2,2012,2012,129,731449,17.63622618,17.42505273,0.000138621
Alaska,2,2013,2013,105,735132,14.28314915,14.35189653,0.000112831
Alaska,2,2014,2014,124,736732,16.83108647,16.7585027,0.000133248
Alaska,2,2015,2015,121,738432,16.38607211,15.83900284,0.000130024
Alaska,2,2016,2016,128,741894,17.25313859,16.83312283,0.000137546
Alaska,2,2017,2017,147,739795,19.87036949,20.16016988,0.000157963
Alaska,2,2018,2018,110,737438,14.91650824,14.61130229,0.000118204
Alaska,2,2019,2019,132,731545,18.04400276,17.78743396,0.000141844
Alaska,2,2020,2020,160,731158,21.88309504,21.98711909,0.000171932
Arizona,4,1999,1999,510,5023823,10.15163154,10.52794735,0.000548035
Arizona,4,2000,2000,522,5130632,10.17418517,10.58963832,0.00056093
Arizona,4,2001,2001,549,5273477,10.41058869,10.84380437,0.000589943
Arizona,4,2002,2002,622,5396255,11.52651237,11.94554553,0.000668387
Arizona,4,2003,2003,673,5510364,12.21334925,12.72033157,0.000723191
Arizona,4,2004,2004,743,5652404,13.14484952,13.65244919,0.000798411
Arizona,4,2005,2005,789,5839077,13.51240958,14.03884847,0.000847842
Arizona,4,2006,2006,873,6029141,14.47967463,14.86642904,0.000938106
Arizona,4,2007,2007,942,6167681,15.27316345,15.69713555,0.001012252
Arizona,4,2008,2008,828,6280362,13.18395341,13.54548145,0.00088975
Arizona,4,2009,2009,1000,6343154,15.76502793,16.10715125,0.001074578
Arizona,4,2010,2010,1097,6392017,17.16203195,17.48143772,0.001178812
Arizona,4,2011,2011,1071,6482505,16.52139104,16.85318504,0.001150873
Arizona,4,2012,2012,1133,6553255,17.28911816,17.64715577,0.001217497
Arizona,4,2013,2013,1222,6626624,18.4407626,18.73763287,0.001313134
Arizona,4,2014,2014,1210,6731484,17.97523399,18.15500139,0.001300239
Arizona,4,2015,2015,1273,6828065,18.64364209,18.98352745,0.001367938
Arizona,4,2016,2016,1381,6931071,19.92477065,20.25312858,0.001483992
Arizona,4,2017,2017,1529,7016270,21.79220583,22.19542815,0.00164303
Arizona,4,2018,2018,1669,7171646,23.27220278,23.79804463,0.00179347
Arizona,4,2019,2019,1907,7278717,26.19967228,26.81810162,0.00204922
Arizona,4,2020,2020,2550,7421401,34.36008915,35.75030163,0.002740174
Arkansas,5,1999,1999,112,2651860,4.22345071,4.37545976,0.000120353
Arkansas,5,2000,2000,140,2673400,5.236777138,5.388659666,0.000150441
Arkansas,5,2001,2001,126,2691571,4.681280932,4.846015741,0.000135397
Arkansas,5,2002,2002,175,2705927,6.467284594,6.790108477,0.000188051
Arkansas,5,2003,2003,184,2724816,6.752749544,7.031367563,0.000197722
Arkansas,5,2004,2004,227,2749686,8.255488081,8.53971631,0.000243929
Arkansas,5,2005,2005,269,2781097,9.672442205,10.07354421,0.000289061
Arkansas,5,2006,2006,285,2821761,10.1000758,10.453925,0.000306255
Arkansas,5,2007,2007,301,2848650,10.56640865,10.88863327,0.000323448
Arkansas,5,2008,2008,360,2874554,12.52368194,13.05120554,0.000386848
Arkansas,5,2009,2009,351,2896843,12.1166387,12.59745889,0.000377177
Arkansas,5,2010,2010,350,2915918,12.00308102,12.51457254,0.000376102
Arkansas,5,2011,2011,355,2937979,12.08313606,12.64010641,0.000381475
Arkansas,5,2012,2012,373,2949131,12.64779354,13.0961825,0.000400818
Arkansas,5,2013,2013,319,2959373,10.77931035,11.07125245,0.00034279
Arkansas,5,2014,2014,355,2966369,11.96749292,12.51411736,0.000381475
Arkansas,5,2015,2015,390,2978204,13.09514056,13.75620674,0.000419085
Arkansas,5,2016,2016,399,2988248,13.35230543,13.9210047,0.000428757
Arkansas,5,2017,2017,441,3004279,14.67906276,15.29135506,0.000473889
Arkansas,5,2018,2018,441,3013825,14.63256825,15.62766233,0.000473889
Arkansas,5,2019,2019,386,3017804,12.79075778,13.48878615,0.000414787
Arkansas,5,2020,2020,545,3030522,17.9837005,19.05713788,0.000585645
California,6,1999,1999,2660,33499204,7.940487183,8.057140696,0.002858377
California,6,2000,2000,1936,33871648,5.715694731,5.826789502,0.002080383
California,6,2001,2001,1224,34479458,3.549939793,3.61857794,0.001315283
California,6,2002,2002,2967,34871843,8.508297081,8.656085752,0.003188272
California,6,2003,2003,3097,35253159,8.785028315,8.908871337,0.003327968
California,6,2004,2004,3120,35574576,8.770308324,8.81631177,0.003352683
California,6,2005,2005,3208,35827943,8.953905057,8.958212444,0.003447246
California,6,2006,2006,3485,36021202,9.674857602,9.588975924,0.003744904
California,6,2007,2007,3848,36250311,10.61508134,10.46435997,0.004134976
California,6,2008,2008,3859,36604337,10.54246659,10.36744707,0.004146796
California,6,2009,2009,4042,36961229,10.93578355,10.68804046,0.004343444
California,6,2010,2010,4049,37253956,10.86864439,10.54736512,0.004350966
California,6,2011,2011,4177,37691912,11.08195307,10.73440309,0.004488512
California,6,2012,2012,4029,38041430,10.59108451,10.23973492,0.004329474
California,6,2013,2013,4451,38332521,11.61155041,11.1351727,0.004782946
California,6,2014,2014,4515,38802500,11.63584821,11.07827935,0.004851719
California,6,2015,2015,4652,39144818,11.8840762,11.28351251,0.004998936
California,6,2016,2016,4649,39250017,11.84458086,11.21178255,0.004995712
California,6,2017,2017,4866,39536653,12.30756685,11.65110036,0.005228896
California,6,2018,2018,5343,39557045,13.50707567,12.83031247,0.005741469
California,6,2019,2019,6191,39512223,15.66856919,14.96456537,0.006652711
California,6,2020,2020,8898,39368078,22.60206861,21.80200651,0.009561594
Colorado,8,1999,1999,349,4226018,8.258365203,7.989513594,0.000375028
Colorado,8,2000,2000,350,4301261,8.137148618,7.838283871,0.000376102
Colorado,8,2001,2001,410,4425687,9.264098433,8.963188347,0.000440577
Colorado,8,2002,2002,446,4490406,9.932286747,9.665639276,0.000479262
Colorado,8,2003,2003,502,4528732,11.08478046,10.74972503,0.000539438
Colorado,8,2004,2004,518,4575013,11.3223722,10.93926817,0.000556631
Colorado,8,2005,2005,607,4631888,13.10480737,12.6691645,0.000652269
Colorado,8,2006,2006,626,4720423,13.26152339,12.80181974,0.000672686
Colorado,8,2007,2007,734,4803868,15.27935405,14.72994989,0.00078874
Colorado,8,2008,2008,748,4889730,15.29736816,14.74476821,0.000803784
Colorado,8,2009,2009,767,4972195,15.42578278,14.9140791,0.000824201
Colorado,8,2010,2010,654,5029196,13.00406665,12.66747455,0.000702774
Colorado,8,2011,2011,840,5116796,16.41652315,16.0743544,0.000902645
Colorado,8,2012,2012,806,5187582,15.5371038,14.99943289,0.00086611
Colorado,8,2013,2013,844,5268367,16.02014438,15.498457,0.000906944
Colorado,8,2014,2014,899,5355866,16.78533406,16.29526727,0.000966045
Colorado,8,2015,2015,869,5456574,15.92574388,15.36803934,0.000933808
Colorado,8,2016,2016,941,5540545,16.98388877,16.56004607,0.001011178
Colorado,8,2017,2017,1014,5607154,18.0840405,17.54893753,0.001089622
Colorado,8,2018,2018,994,5695564,17.45217857,16.77935716,0.00106813
Colorado,8,2019,2019,1074,5758736,18.64992596,17.9063765,0.001154097
Colorado,8,2020,2020,1491,5807719,25.67272969,24.87358645,0.001602196
Connecticut,9,1999,1999,310,3386401,9.154261412,8.984477721,0.000333119
Connecticut,9,2000,2000,320,3405565,9.396385034,9.223199289,0.000343865
Connecticut,9,2001,2001,307,3432835,8.943045617,8.786938394,0.000329895
Connecticut,9,2002,2002,354,3458749,10.23491442,10.27132941,0.000380401
Connecticut,9,2003,2003,307,3484336,8.81086095,8.758950984,0.000329895
Connecticut,9,2004,2004,333,3496094,9.52491552,9.613271489,0.000357834
Connecticut,9,2005,2005,295,3506956,8.411853471,8.456339428,0.000317
Connecticut,9,2006,2006,407,3517460,11.57084942,11.51070351,0.000437353
Connecticut,9,2007,2007,433,3527270,12.27578269,12.23484647,0.000465292
Connecticut,9,2008,2008,386,3545579,10.88679733,10.74340501,0.000414787
Connecticut,9,2009,2009,393,3561807,11.0337253,10.98344767,0.000422309
Connecticut,9,2010,2010,363,3574097,10.15641154,10.0601097,0.000390072
Connecticut,9,2011,2011,402,3580709,11.22682687,11.23751428,0.00043198
Connecticut,9,2012,2012,438,3590347,12.19937794,12.03374896,0.000470665
Connecticut,9,2013,2013,582,3596080,16.18428956,15.99448253,0.000625404
Connecticut,9,2014,2014,622,3596677,17.29374086,17.60232381,0.000668387
Connecticut,9,2015,2015,797,3590886,22.19507943,21.95415697,0.000856439
Connecticut,9,2016,2016,969,3576452,27.09389082,27.320161,0.001041266
Connecticut,9,2017,2017,1071,3588184,29.84796766,30.90834152,0.001150873
Connecticut,9,2018,2018,1069,3572665,29.92164113,30.65836081,0.001148724
Connecticut,9,2019,2019,1214,3565287,34.0505547,34.65981341,0.001304538
Connecticut,9,2020,2020,1369,3557006,38.48742454,39.04943869,0.001471097
Delaware,10,1999,1999,50,774990,6.451696151,6.436409375,5.37289E-05
Delaware,10,2000,2000,55,783600,7.018887187,7.000442292,5.91018E-05
Delaware,10,2001,2001,64,795699,8.043242482,8.034435772,6.8773E-05
Delaware,10,2002,2002,82,806169,10.17156452,10.21328963,8.81154E-05
Delaware,10,2003,2003,77,818003,9.413168411,9.415286706,8.27425E-05
Delaware,10,2004,2004,63,830803,7.583025097,7.645916524,6.76984E-05
Delaware,10,2005,2005,62,845150,7.335975862,7.545100731,6.66238E-05
Delaware,10,2006,2006,78,859268,9.077493867,9.359187608,8.38171E-05
Delaware,10,2007,2007,96,871749,11.01234415,11.29056351,0.000103159
Delaware,10,2008,2008,124,883874,14.02914895,14.28577579,0.000133248
Delaware,10,2009,2009,136,891730,15.25125318,15.36751618,0.000146143
Delaware,10,2010,2010,145,897934,16.14818016,16.64326088,0.000155814
Delaware,10,2011,2011,160,907135,17.63794805,17.6335979,0.000171932
Delaware,10,2012,2012,141,917092,15.37468433,15.20766449,0.000151515
Delaware,10,2013,2013,166,925749,17.93142634,18.72929798,0.00017838
Delaware,10,2014,2014,189,935614,20.2006383,20.94280249,0.000203095
Delaware,10,2015,2015,197,945934,20.82597729,21.84895311,0.000211692
Delaware,10,2016,2016,282,952065,29.61982638,30.78192882,0.000303031
Delaware,10,2017,2017,337,961939,35.03340648,36.90799693,0.000362133
Delaware,10,2018,2018,401,967171,41.46112735,43.83896992,0.000430906
Delaware,10,2019,2019,435,973764,44.67201499,48.01738897,0.000467441
Delaware,10,2020,2020,444,986809,44.99350938,47.25880092,0.000477113
District of Columbia,11,1999,1999,48,570213,8.417906993,8.34246797,5.15797E-05
District of Columbia,11,2000,2000,76,572059,13.28534295,13.43571435,8.16679E-05
District of Columbia,11,2001,2001,93,574504,16.18787685,16.20699533,9.99357E-05
District of Columbia,11,2002,2002,61,573158,10.6427896,10.88749367,6.55493E-05
District of Columbia,11,2003,2003,102,568502,17.94188939,17.91920393,0.000109607
District of Columbia,11,2004,2004,86,567754,15.14740539,15.30377703,9.24137E-05
District of Columbia,11,2005,2005,76,567136,13.4006658,13.49904524,8.16679E-05
District of Columbia,11,2006,2006,97,570681,16.99723664,17.07299752,0.000104234
District of Columbia,11,2007,2007,61,574404,10.61970321,10.76780082,6.55493E-05
District of Columbia,11,2008,2008,56,580236,9.651245355,9.639558207,6.01764E-05
District of Columbia,11,2009,2009,26,592228,4.390201071,4.079866624,2.7939E-05
District of Columbia,11,2010,2010,78,601723,12.96277523,12.94643722,8.38171E-05
District of Columbia,11,2011,2011,86,617996,13.91594768,13.48688712,9.24137E-05
District of Columbia,11,2012,2012,75,632323,11.86102672,12.24770471,8.05933E-05
District of Columbia,11,2013,2013,101,646449,15.62381565,14.80430495,0.000108532
District of Columbia,11,2014,2014,96,658893,14.56989223,14.22807582,0.000103159
District of Columbia,11,2015,2015,125,672228,18.5948815,18.55112593,0.000134322
District of Columbia,11,2016,2016,269,681170,39.49087599,38.80002337,0.000289061
District of Columbia,11,2017,2017,310,693972,44.67039016,44.01843806,0.000333119
District of Columbia,11,2018,2018,253,702455,36.01654199,35.28096806,0.000271868
District of Columbia,11,2019,2019,310,705749,43.92496483,43.09045651,0.000333119
District of Columbia,11,2020,2020,423,712816,59.34210231,57.90471075,0.000454546
Florida,12,1999,1999,997,15759421,6.326374554,6.428635908,0.001071354
Florida,12,2000,2000,1157,15982378,7.239223099,7.41224707,0.001243287
Florida,12,2001,2001,1742,16356966,10.64989681,10.90954029,0.001871915
Florida,12,2002,2002,1927,16689370,11.54627167,11.83694301,0.002070712
Florida,12,2003,2003,2052,17004085,12.06768844,12.35801651,0.002205034
Florida,12,2004,2004,2260,17415318,12.97708144,13.21542451,0.002428546
Florida,12,2005,2005,2370,17842038,13.28323592,13.54673448,0.00254675
Florida,12,2006,2006,2589,18166990,14.2511225,14.40391771,0.002782082
Florida,12,2007,2007,2791,18367842,15.19503489,15.39447522,0.002999147
Florida,12,2008,2008,2960,18527305,15.97641967,16.2010603,0.00318075
Florida,12,2009,2009,3091,18652644,16.57137723,16.67248971,0.00332152
Florida,12,2010,2010,3059,18801310,16.27014288,16.36296672,0.003287134
Florida,12,2011,2011,2916,19057542,15.30102885,15.37382795,0.003133469
Florida,12,2012,2012,2594,19317568,13.42819138,13.25028232,0.002787455
Florida,12,2013,2013,2469,19552860,12.62730874,12.55184084,0.002653133
Florida,12,2014,2014,2633,19893297,13.23561399,13.18892662,0.002829363
Florida,12,2015,2015,3226,20271272,15.91414688,16.21960429,0.003466588
Florida,12,2016,2016,4724,20612439,22.91820003,23.7152936,0.005076306
Florida,12,2017,2017,5086,20984400,24.23705229,25.05023339,0.005465303
Florida,12,2018,2018,4695,21299325,22.04295207,22.76079266,0.005045143
Florida,12,2019,2019,5262,21477737,24.49978785,25.49986465,0.005654429
Florida,12,2020,2020,7227,21733312,33.25310013,35.01198733,0.007765974
Georgia,13,1999,1999,283,8045965,3.517290965,3.520079424,0.000304106
Georgia,13,2000,2000,364,8186453,4.446370119,4.362205682,0.000391146
Georgia,13,2001,2001,509,8377038,6.076133354,5.988380054,0.00054696
Georgia,13,2002,2002,563,8508256,6.617102259,6.515364913,0.000604987
Georgia,13,2003,2003,606,8622793,7.02788528,6.932762352,0.000651194
Georgia,13,2004,2004,664,8769252,7.571911493,7.46201781,0.00071352
Georgia,13,2005,2005,737,8925922,8.256850105,8.182019283,0.000791964
Georgia,13,2006,2006,828,9155813,9.043435029,8.918048602,0.00088975
Georgia,13,2007,2007,923,9349988,9.871670423,9.686247911,0.000991835
Georgia,13,2008,2008,934,9504843,9.826569466,9.699463645,0.001003656
Georgia,13,2009,2009,1005,9620846,10.4460668,10.30201216,0.001079951
Georgia,13,2010,2010,1052,9687653,10.85918333,10.68914906,0.001130456
Georgia,13,2011,2011,1056,9815210,10.75881209,10.65209617,0.001134754
Georgia,13,2012,2012,1052,9919945,10.60489751,10.54522863,0.001130456
Georgia,13,2013,2013,1096,9992167,10.9685917,10.79307148,0.001177737
Georgia,13,2014,2014,1204,10097343,11.9239289,11.87321243,0.001293792
Georgia,13,2015,2015,1297,10214860,12.69718821,12.62322772,0.001393727
Georgia,13,2016,2016,1392,10310371,13.50096907,13.31826921,0.001495812
Georgia,13,2017,2017,1535,10429379,14.71803834,14.67578358,0.001649477
Georgia,13,2018,2018,1400,10519475,13.30864896,13.2052716,0.001504409
Georgia,13,2019,2019,1404,10617423,13.22354775,13.02908707,0.001508707
Georgia,13,2020,2020,1913,10710017,17.86178304,17.99912707,0.002055667
Hawaii,15,1999,1999,80,1210300,6.609931422,6.529275578,8.59662E-05
Hawaii,15,2000,2000,63,1211537,5.200006273,5.148086693,6.76984E-05
Hawaii,15,2001,2001,76,1225948,6.199284146,6.102074301,8.16679E-05
Hawaii,15,2002,2002,77,1239613,6.211616045,6.125137926,8.27425E-05
Hawaii,15,2003,2003,92,1251154,7.353211515,7.110400352,9.88612E-05
Hawaii,15,2004,2004,103,1273569,8.087508411,7.954639625,0.000110682
Hawaii,15,2005,2005,126,1292729,9.74682242,9.444270086,0.000135397
Hawaii,15,2006,2006,86,1309731,6.56623383,6.436728157,9.24137E-05
Hawaii,15,2007,2007,136,1315675,10.33689931,10.03543292,0.000146143
Hawaii,15,2008,2008,123,1332213,9.232757825,8.960910798,0.000132173
Hawaii,15,2009,2009,136,1346717,10.09863245,9.603349569,0.000146143
Hawaii,15,2010,2010,150,1360301,11.02697124,10.78347947,0.000161187
Hawaii,15,2011,2011,180,1374810,13.09271827,12.39874628,0.000193424
Hawaii,15,2012,2012,155,1392313,11.13255425,10.97288758,0.00016656
Hawaii,15,2013,2013,158,1404054,11.25312844,11.00867836,0.000169783
Hawaii,15,2014,2014,155,1419561,10.91886858,10.65761704,0.00016656
Hawaii,15,2015,2015,169,1431603,11.80494872,11.32814307,0.000181604
Hawaii,15,2016,2016,191,1428557,13.37013504,12.75126887,0.000205244
Hawaii,15,2017,2017,202,1427538,14.15023628,13.71475922,0.000217065
Hawaii,15,2018,2018,213,1420491,14.99481517,14.32504881,0.000228885
Hawaii,15,2019,2019,239,1415872,16.88005695,15.63728846,0.000256824
Hawaii,15,2020,2020,273,1407006,19.40290233,18.23607295,0.00029336
Idaho,16,1999,1999,64,1275674,5.016955743,5.280424867,6.8773E-05
Idaho,16,2000,2000,63,1293953,4.868801262,5.049597457,6.76984E-05
Idaho,16,2001,2001,97,1319962,7.348696402,7.737305805,0.000104234
Idaho,16,2002,2002,117,1340372,8.728920031,9.133207175,0.000125726
Idaho,16,2003,2003,101,1363380,7.408059382,7.838516095,0.000108532
Idaho,16,2004,2004,98,1391802,7.041231439,7.401543268,0.000105309
Idaho,16,2005,2005,108,1428241,7.561749033,7.992468312,0.000116054
Idaho,16,2006,2006,130,1468669,8.851551984,9.337555893,0.000139695
Idaho,16,2007,2007,126,1505105,8.371508965,8.645012084,0.000135397
Idaho,16,2008,2008,145,1534320,9.450440586,9.745549961,0.000155814
Idaho,16,2009,2009,171,1554439,11.00075333,11.59249223,0.000183753
Idaho,16,2010,2010,178,1567582,11.35506787,11.81016465,0.000191275
Idaho,16,2011,2011,193,1584985,12.17677139,12.86000939,0.000207394
Idaho,16,2012,2012,180,1595728,11.28011792,11.8495124,0.000193424
Idaho,16,2013,2013,207,1612136,12.84010778,13.35322323,0.000222438
Idaho,16,2014,2014,212,1634464,12.970613,13.70971415,0.000227811
Idaho,16,2015,2015,217,1654930,13.11233708,14.133252,0.000233183
Idaho,16,2016,2016,243,1683140,14.43730171,15.2208019,0.000261122
Idaho,16,2017,2017,235,1716943,13.68711716,14.27581622,0.000252526
Idaho,16,2018,2018,249,1754208,14.19443988,14.56215402,0.00026757
Idaho,16,2019,2019,264,1787065,14.77282584,15.04307882,0.000283689
Idaho,16,2020,2020,286,1826913,15.65482319,15.8526003,0.000307329
Illinois,17,1999,1999,821,12359020,6.642921526,6.656873089,0.000882228
Illinois,17,2000,2000,866,12419293,6.973021733,6.971881144,0.000930584
Illinois,17,2001,2001,891,12488445,7.13459522,7.136750879,0.000957449
Illinois,17,2002,2002,981,12525556,7.831987658,7.855272315,0.001054161
Illinois,17,2003,2003,843,12556006,6.713918423,6.741452797,0.000905869
Illinois,17,2004,2004,1030,12589773,8.181243617,8.246790372,0.001106815
Illinois,17,2005,2005,1065,12609903,8.445743001,8.422387767,0.001144425
Illinois,17,2006,2006,1363,12643955,10.77985488,10.81446141,0.00146465
Illinois,17,2007,2007,1184,12695866,9.325870327,9.308986396,0.0012723
Illinois,17,2008,2008,1341,12747038,10.52009102,10.51445417,0.001441009
Illinois,17,2009,2009,1372,12796778,10.72144879,10.71028217,0.001474321
Illinois,17,2010,2010,1278,12830632,9.960538187,9.912423788,0.00137331
Illinois,17,2011,2011,1402,12869257,10.89417983,10.90445931,0.001506558
Illinois,17,2012,2012,1617,12875255,12.55897456,12.45040907,0.001737592
Illinois,17,2013,2013,1569,12882135,12.17965811,12.01171364,0.001686013
Illinois,17,2014,2014,1695,12880580,13.15934531,13.0508423,0.001821409
Illinois,17,2015,2015,1821,12859995,14.16019213,13.98539114,0.001956806
Illinois,17,2016,2016,2395,12801539,18.70868807,18.75615247,0.002573614
Illinois,17,2017,2017,2757,12802023,21.53565886,21.46729404,0.002962611
Illinois,17,2018,2018,2713,12741080,21.29332835,21.22192104,0.00291533
Illinois,17,2019,2019,2774,12671821,21.89109205,21.75860422,0.002980879
Illinois,17,2020,2020,3538,12587530,28.10718227,27.97906118,0.003801856
Indiana,18,1999,1999,190,6044969,3.143109584,3.176561504,0.00020417
Indiana,18,2000,2000,214,6080485,3.519456096,3.540762206,0.00022996
Indiana,18,2001,2001,282,6127760,4.602007912,4.650715436,0.000303031
Indiana,18,2002,2002,291,6155967,4.727120857,4.779859586,0.000312702
Indiana,18,2003,2003,432,6196638,6.9715223,7.074549193,0.000464218
Indiana,18,2004,2004,538,6233007,8.631467926,8.733669192,0.000578123
Indiana,18,2005,2005,609,6278616,9.699589846,9.812157671,0.000654418
Indiana,18,2006,2006,735,6332669,11.60648062,11.75097035,0.000789815
Indiana,18,2007,2007,778,6379599,12.19512386,12.32147867,0.000836022
Indiana,18,2008,2008,826,6424806,12.85641932,13.13000632,0.000887601
Indiana,18,2009,2009,893,6459325,13.82497397,13.9855577,0.000959598
Indiana,18,2010,2010,926,6483802,14.28174395,14.36420708,0.000995059
Indiana,18,2011,2011,974,6516922,14.94570596,15.30421287,0.001046639
Indiana,18,2012,2012,1010,6537334,15.44972308,15.96445843,0.001085324
Indiana,18,2013,2013,1061,6570902,16.14694604,16.55056855,0.001140127
Indiana,18,2014,2014,1172,6596855,17.76604155,18.18050423,0.001259405
Indiana,18,2015,2015,1243,6619680,18.77734271,19.47443539,0.0013357
Indiana,18,2016,2016,1522,6633053,22.94569333,23.90394525,0.001635507
Indiana,18,2017,2017,1850,6666818,27.74937009,29.36595464,0.001987969
Indiana,18,2018,2018,1625,6691878,24.28316834,25.56566748,0.001746189
Indiana,18,2019,2019,1697,6732219,25.20714195,26.60135025,0.001823559
Indiana,18,2020,2020,2318,6754953,34.31556075,36.6317452,0.002490871
Iowa,19,1999,1999,53,2917634,1.816540388,1.877431424,5.69526E-05
Iowa,19,2000,2000,73,2926324,2.494597317,2.547324841,7.84442E-05
Iowa,19,2001,2001,87,2931997,2.967260881,3.007483779,9.34883E-05
Iowa,19,2002,2002,91,2934234,3.101320481,3.125628777,9.77866E-05
Iowa,19,2003,2003,95,2941999,3.229096951,3.355671097,0.000102085
Iowa,19,2004,2004,121,2953635,4.096647013,4.198430228,0.000130024
Iowa,19,2005,2005,141,2964454,4.756356483,4.847086955,0.000151515
Iowa,19,2006,2006,187,2982644,6.269605089,6.550946177,0.000200946
Iowa,19,2007,2007,203,2999212,6.768444511,6.881185373,0.000218139
Iowa,19,2008,2008,209,3016734,6.928022159,7.181525064,0.000224587
Iowa,19,2009,2009,207,3032870,6.825218357,7.126726698,0.000222438
Iowa,19,2010,2010,253,3046355,8.305007132,8.569840071,0.000271868
Iowa,19,2011,2011,250,3062309,8.163774459,8.439306181,0.000268644
Iowa,19,2012,2012,258,3074186,8.392465518,8.627294,0.000277241
Iowa,19,2013,2013,272,3090416,8.801404083,9.172251929,0.000292285
Iowa,19,2014,2014,263,3107126,8.464413738,8.766674686,0.000282614
Iowa,19,2015,2015,308,3123899,9.85947369,10.24923011,0.00033097
Iowa,19,2016,2016,313,3134693,9.985028837,10.59075391,0.000336343
Iowa,19,2017,2017,339,3145711,10.77657801,11.42894639,0.000364282
Iowa,19,2018,2018,285,3156145,9.030003374,9.50363019,0.000306255
Iowa,19,2019,2019,349,3155070,11.06156123,11.41707429,0.000375028
Iowa,19,2020,2020,429,3163561,13.56066787,14.19546984,0.000460994
Kansas,20,1999,1999,89,2678338,3.322956251,3.407455954,9.56374E-05
Kansas,20,2000,2000,103,2688418,3.831249456,3.957977798,0.000110682
Kansas,20,2001,2001,138,2702162,5.107021711,5.257853774,0.000148292
Kansas,20,2002,2002,170,2713535,6.264890632,6.448734724,0.000182678
Kansas,20,2003,2003,188,2723004,6.904139693,7.086494831,0.000202021
Kansas,20,2004,2004,223,2734373,8.155434536,8.438041775,0.000239631
Kansas,20,2005,2005,241,2745299,8.778643055,9.07512686,0.000258973
Kansas,20,2006,2006,257,2762931,9.301716185,9.487245992,0.000276167
Kansas,20,2007,2007,269,2783785,9.663102574,9.946257043,0.000289061
Kansas,20,2008,2008,219,2808076,7.798934217,8.000984659,0.000235333
Kansas,20,2009,2009,304,2832704,10.73179549,11.06094656,0.000326672
Kansas,20,2010,2010,269,2853118,9.42828162,9.558976133,0.000289061
Kansas,20,2011,2011,279,2871238,9.717062814,10.08868949,0.000299807
Kansas,20,2012,2012,318,2885905,11.01907374,11.48069326,0.000341716
Kansas,20,2013,2013,329,2893957,11.36851722,11.88336409,0.000353536
Kansas,20,2014,2014,332,2904021,11.43242422,11.73299272,0.00035676
Kansas,20,2015,2015,329,2911641,11.29946996,11.83573918,0.000353536
Kansas,20,2016,2016,313,2907289,10.76604356,11.08897425,0.000336343
Kansas,20,2017,2017,331,2913123,11.36237639,11.69067317,0.000355685
Kansas,20,2018,2018,344,2911505,11.81519523,12.36073641,0.000369655
Kansas,20,2019,2019,403,2913314,13.83304374,14.26207461,0.000433055
