"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Vermont"	"50"	"2012"	"2012"	70	626011	11.181912139	10.947802933	0.007522045%
	"Vermont"	"50"	"2013"	"2013"	93	626630	14.841293906	15.054256528	0.009993574%
	"Vermont"	"50"	"2014"	"2014"	83	626562	13.246893364	13.944435774	0.008918996%
	"Vermont"	"50"	"2015"	"2015"	99	626042	15.813635507	16.697853280	0.010638321%
	"Vermont"	"50"	"2016"	"2016"	125	624594	20.013000445	22.170222790	0.013432223%
	"Vermont"	"50"	"2017"	"2017"	134	623657	21.486169481	23.157689239	0.014399343%
	"Vermont"	"50"	"2018"	"2018"	153	626299	24.429226296	26.646699691	0.016441041%
	"Vermont"	"50"	"2019"	"2019"	131	623989	20.993959829	23.338421363	0.014076970%
	"Vermont"	"50"	"2020 "	"2020"	190	623347	30.480615131	32.881026288	0.020416979%
	"Virginia"	"51"	"1999"	"1999"	366	7000174	5.228441465	5.049299703	0.039329549%
	"Virginia"	"51"	"2000"	"2000"	410	7078515	5.792175336	5.624345781	0.044057692%
	"Virginia"	"51"	"2001"	"2001"	457	7198362	6.348666544	6.136378435	0.049108208%
	"Virginia"	"51"	"2002"	"2002"	509	7286873	6.985163595	6.795577144	0.054696013%
	"Virginia"	"51"	"2003"	"2003"	547	7366977	7.425026575	7.231235860	0.058779409%
	"Virginia"	"51"	"2004"	"2004"	558	7475575	7.464308766	7.324988355	0.059961444%
	"Virginia"	"51"	"2005"	"2005"	581	7577105	7.667836199	7.511230334	0.062432973%
	"Virginia"	"51"	"2006"	"2006"	627	7673725	8.170738461	8.012124654	0.067376031%
	"Virginia"	"51"	"2007"	"2007"	699	7751000	9.018191201	8.884031993	0.075112992%
	"Virginia"	"51"	"2008"	"2008"	718	7833496	9.165767111	9.016300927	0.077154690%
	"Virginia"	"51"	"2009"	"2009"	684	7925937	8.629894484	8.523194083	0.073501125%
	"Virginia"	"51"	"2010"	"2010"	557	8001024	6.961608914	6.800918450	0.059853986%
	"Virginia"	"51"	"2011"	"2011"	797	8096604	9.843633207	9.729428355	0.085643855%
	"Virginia"	"51"	"2012"	"2012"	733	8185867	8.954457726	8.918849431	0.078766557%
	"Virginia"	"51"	"2013"	"2013"	854	8260405	10.338476140	10.236096369	0.091768949%
	"Virginia"	"51"	"2014"	"2014"	980	8326289	11.769949374	11.713465893	0.105308630%
	"Virginia"	"51"	"2015"	"2015"	1039	8382993	12.394141329	12.360387220	0.111648639%
	"Virginia"	"51"	"2016"	"2016"	1405	8411808	16.702711236	16.746282385	0.150978188%
	"Virginia"	"51"	"2017"	"2017"	1504	8470020	17.756746737	17.810012338	0.161616509%
	"Virginia"	"51"	"2018"	"2018"	1448	8517685	16.999924275	17.124794217	0.155598873%
	"Virginia"	"51"	"2019"	"2019"	1545	8535519	18.100832533	18.265208677	0.166022278%
	"Virginia"	"51"	"2020 "	"2020"	2239	8590563	26.063483848	26.547353842	0.240597981%
	"Washington"	"53"	"1999"	"1999"	549	5842564	9.396559456	9.191050686	0.058994324%
	"Washington"	"53"	"2000"	"2000"	554	5894121	9.399196250	9.152797958	0.059531613%
	"Washington"	"53"	"2001"	"2001"	499	5985722	8.336504769	8.129531281	0.053621435%
	"Washington"	"53"	"2002"	"2002"	641	6052349	10.590929241	10.383059863	0.068880440%
	"Washington"	"53"	"2003"	"2003"	696	6104115	11.402144291	11.067991700	0.074790619%
	"Washington"	"53"	"2004"	"2004"	809	6178645	13.093485708	12.704684388	0.086933348%
	"Washington"	"53"	"2005"	"2005"	849	6257305	13.568141556	13.019360053	0.091231660%
	"Washington"	"53"	"2006"	"2006"	893	6370753	14.017181328	13.508580844	0.095959802%
	"Washington"	"53"	"2007"	"2007"	961	6461587	14.872507327	14.359338310	0.103266932%
	"Washington"	"53"	"2008"	"2008"	1009	6562231	15.375868359	14.737112327	0.108424905%
	"Washington"	"53"	"2009"	"2009"	986	6667426	14.788315611	14.286147331	0.105953376%
	"Washington"	"53"	"2010"	"2010"	915	6724540	13.606878686	13.087234677	0.098323873%
	"Washington"	"53"	"2011"	"2011"	994	6830038	14.553359732	14.053781966	0.106813038%
	"Washington"	"53"	"2012"	"2012"	985	6897012	14.281546850	13.688256747	0.105845918%
	"Washington"	"53"	"2013"	"2013"	967	6971406	13.870946549	13.397749100	0.103911678%
	"Washington"	"53"	"2014"	"2014"	979	7061530	13.863851035	13.276354006	0.105201172%
	"Washington"	"53"	"2015"	"2015"	1094	7170351	15.257272622	14.741694345	0.117558817%
	"Washington"	"53"	"2016"	"2016"	1102	7288000	15.120746433	14.510543423	0.118418479%
	"Washington"	"53"	"2017"	"2017"	1169	7405743	15.785046821	15.167605415	0.125618151%
	"Washington"	"53"	"2018"	"2018"	1164	7535591	15.446698209	14.771094293	0.125080862%
	"Washington"	"53"	"2019"	"2019"	1257	7614893	16.507126233	15.817023250	0.135074436%
	"Washington"	"53"	"2020 "	"2020"	1729	7693612	22.473189446	21.998730970	0.185794511%
	"West Virginia"	"54"	"1999"	"1999"	75	1811799	4.139532034	4.145504976	0.008059334%
	"West Virginia"	"54"	"2000"	"2000"	113	1808344	6.248811067	6.228007992	0.012142730%
	"West Virginia"	"54"	"2001"	"2001"	206	1801481	11.435035951	11.469619787	0.022136304%
	"West Virginia"	"54"	"2002"	"2002"	229	1805414	12.684071354	12.945485115	0.024607833%
	"West Virginia"	"54"	"2003"	"2003"	261	1812295	14.401628874	15.055990752	0.028046482%
	"West Virginia"	"54"	"2004"	"2004"	333	1816438	18.332582780	18.801734475	0.035783442%
	"West Virginia"	"54"	"2005"	"2005"	184	1820492	10.107157845	10.500711821	0.019772232%
	"West Virginia"	"54"	"2006"	"2006"	362	1827912	19.804016824	20.352072367	0.038899718%
	"West Virginia"	"54"	"2007"	"2007"	397	1834052	21.646060199	22.448298961	0.042660741%
	"West Virginia"	"54"	"2008"	"2008"	457	1840310	24.832772739	25.609283614	0.049108208%
	"West Virginia"	"54"	"2009"	"2009"	226	1847775	12.230926384	12.432893183	0.024285459%
	"West Virginia"	"54"	"2010"	"2010"	511	1852994	27.576991615	28.819126412	0.054910928%
	"West Virginia"	"54"	"2011"	"2011"	634	1855364	34.171192284	36.235659235	0.068128236%
	"West Virginia"	"54"	"2012"	"2012"	558	1855413	30.074166776	32.002118577	0.059961444%
	"West Virginia"	"54"	"2013"	"2013"	569	1854304	30.685367664	32.132544358	0.061143480%
	"West Virginia"	"54"	"2014"	"2014"	627	1850326	33.885920643	35.505213455	0.067376031%
	"West Virginia"	"54"	"2015"	"2015"	724	1844128	39.259747696	41.460562353	0.077799436%
	"West Virginia"	"54"	"2016"	"2016"	884	1831102	48.276939242	52.021085034	0.094992682%
	"West Virginia"	"54"	"2017"	"2017"	972	1815857	53.528444145	57.659936690	0.104448967%
	"West Virginia"	"54"	"2018"	"2018"	855	1805832	47.346597026	51.429259576	0.091876406%
	"West Virginia"	"54"	"2019"	"2019"	869	1792147	48.489325931	52.779238371	0.093380815%
	"West Virginia"	"54"	"2020 "	"2020"	1330	1784787	74.518696069	81.398985419	0.142918854%
	"Wisconsin"	"55"	"1999"	"1999"	212	5332666	3.975497434	3.967144724	0.022781050%
	"Wisconsin"	"55"	"2000"	"2000"	248	5363675	4.623695507	4.599943945	0.026649531%
	"Wisconsin"	"55"	"2001"	"2001"	268	5406835	4.956689080	4.944139470	0.028798686%
	"Wisconsin"	"55"	"2002"	"2002"	339	5445162	6.225710089	6.173615104	0.036428189%
	"Wisconsin"	"55"	"2003"	"2003"	382	5479203	6.971816887	6.976088308	0.041048874%
	"Wisconsin"	"55"	"2004"	"2004"	436	5514026	7.907108164	7.844199858	0.046851594%
	"Wisconsin"	"55"	"2005"	"2005"	516	5546166	9.303724411	9.308974504	0.055448217%
	"Wisconsin"	"55"	"2006"	"2006"	588	5577655	10.542064721	10.540118057	0.063185178%
	"Wisconsin"	"55"	"2007"	"2007"	619	5610775	11.032344017	11.039733708	0.066516369%
	"Wisconsin"	"55"	"2008"	"2008"	605	5640996	10.725056355	10.584594282	0.065011960%
	"Wisconsin"	"55"	"2009"	"2009"	630	5669264	11.112553587	10.915426626	0.067698405%
	"Wisconsin"	"55"	"2010"	"2010"	628	5686986	11.042756216	10.901265613	0.067483489%
	"Wisconsin"	"55"	"2011"	"2011"	694	5711767	12.150355573	12.009106726	0.074575703%
	"Wisconsin"	"55"	"2012"	"2012"	690	5726398	12.049459364	12.199202627	0.074145872%
	"Wisconsin"	"55"	"2013"	"2013"	855	5742713	14.888433394	15.011020877	0.091876406%
	"Wisconsin"	"55"	"2014"	"2014"	850	5757564	14.763188043	14.977424240	0.091339117%
	"Wisconsin"	"55"	"2015"	"2015"	878	5771337	15.213112664	15.471937039	0.094347935%
	"Wisconsin"	"55"	"2016"	"2016"	1073	5778708	18.568164372	19.273405401	0.115302204%
	"Wisconsin"	"55"	"2017"	"2017"	1175	5795483	20.274410261	21.140491388	0.126262898%
	"Wisconsin"	"55"	"2018"	"2018"	1075	5813568	18.491226042	19.129870798	0.115517119%
	"Wisconsin"	"55"	"2019"	"2019"	1200	5822434	20.609937356	21.126209978	0.128949342%
	"Wisconsin"	"55"	"2020 "	"2020"	1530	5832655	26.231621791	27.667957739	0.164410411%
	"Wyoming"	"56"	"1999"	"1999"	20	491780	4.066859165	4.095648445	0.002149156%
	"Wyoming"	"56"	"2000"	"2000"	21	493782	4.252888927	4.394039916	0.002256613%
	"Wyoming"	"56"	"2001"	"2001"	22	494657	4.447526266	4.503228555	0.002364071%
	"Wyoming"	"56"	"2002"	"2002"	34	500017	6.799768808	6.921424055	0.003653565%
	"Wyoming"	"56"	"2003"	"2003"	30	503453	5.958848194	5.902821603	0.003223734%
	"Wyoming"	"56"	"2004"	"2004"	46	509106	9.035446449	9.093530547	0.004943058%
	"Wyoming"	"56"	"2005"	"2005"	26	514157	5.056821165	4.902747136	0.002793902%
	"Wyoming"	"56"	"2006"	"2006"	55	522667	10.522952473	10.561947426	0.005910178%
	"Wyoming"	"56"	"2007"	"2007"	62	534876	11.591471668	12.135768528	0.006662383%
	"Wyoming"	"56"	"2008"	"2008"	71	546043	13.002638986	13.457459476	0.007629503%
	"Wyoming"	"56"	"2009"	"2009"	60	559851	10.717137238	10.950766426	0.006447467%
	"Wyoming"	"56"	"2010"	"2010"	85	563626	15.080922456	14.955568396	0.009133912%
	"Wyoming"	"56"	"2011"	"2011"	85	568158	14.960627150	15.208200454	0.009133912%
	"Wyoming"	"56"	"2012"	"2012"	98	576412	17.001727931	16.750716461	0.010530863%
	"Wyoming"	"56"	"2013"	"2013"	98	582658	16.819472143	17.242215322	0.010530863%
	"Wyoming"	"56"	"2014"	"2014"	108	584153	18.488307002	19.189437909	0.011605441%
	"Wyoming"	"56"	"2015"	"2015"	96	586107	16.379261807	16.445417992	0.010315947%
	"Wyoming"	"56"	"2016"	"2016"	98	585501	16.737802327	17.400526343	0.010530863%
	"Wyoming"	"56"	"2017"	"2017"	68	579315	11.738000915	12.001773923	0.007307129%
	"Wyoming"	"56"	"2018"	"2018"	66	577737	11.423883186	11.093566850	0.007092214%
	"Wyoming"	"56"	"2019"	"2019"	79	578759	13.649895725	14.113182736	0.008489165%
	"Wyoming"	"56"	"2020 "	"2020"	99	582328	17.000728112	17.381091180	0.010638321%
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"UCD - Drug/Alcohol Induced Causes: Drug poisonings (overdose) Unintentional (X40-X44); Drug poisonings (overdose) Suicide"
"(X60-X64); Drug poisonings (overdose) Undetermined (Y10-Y14)"
"Group By: State; Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Standard Population: 2000 U.S. Std. Population"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Aug 6, 2023 8:45:23 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Aug 6, 2023 8:45:23 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"6. The populations used to calculate standard age-adjusted rates are documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2000 Standard Population."
"7. The method used to calculate age-adjusted rates is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Age-Adjusted Rates."
"8. Deaths for persons of unknown age are included in counts and crude rates, but are not included in age-adjusted rates."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
