state_fips,year,month,time,joshi,spencer,pop
40,2020,11,35,58,50,3949342
41,2020,11,35,75,66,4176346
42,2020,11,35,417,392,12794885
44,2020,11,35,26,24,1057798
45,2020,11,35,142,136,5091517
46,2020,11,35,9,9,879336
47,2020,11,35,238,232,6772268
48,2020,11,35,329,294,28635442
49,2020,11,35,49,39,3151239
50,2020,11,35,18,16,624340
51,2020,11,35,179,169,8509358
53,2020,11,35,144,126,7512465
54,2020,11,35,128,126,1807426
55,2020,11,35,117,109,5806975
56,2020,11,35,14,14,581348
11,2020,11,35,36,35,701974
1,2021,11,47,86,83,4997675
2,2021,11,47,28,25,735951
4,2021,11,47,185,167,7079203
5,2021,11,47,53,45,3006309
6,2021,11,47,857,818,39455353
8,2021,11,47,142,126,5723176
9,2021,11,47,130,122,3605330
10,2021,11,47,41,39,981892
12,2021,11,47,618,584,21339762
13,2021,11,47,186,174,10625615
15,2021,11,47,20,17,1453498
16,2021,11,47,32,29,1811617
17,2021,11,47,325,306,12821813
18,2021,11,47,251,229,6751340
19,2021,11,47,30,28,3179090
20,2021,11,47,49,39,2932099
21,2021,11,47,170,168,4494141
22,2021,11,47,194,179,4657305
23,2021,11,47,60,57,1357046
24,2021,11,47,189,71,6148545
25,2021,11,47,196,185,6991852
26,2021,11,47,247,201,10062512
27,2021,11,47,114,106,5670472
28,2021,11,47,46,41,2967023
29,2021,11,47,171,164,6141534
30,2021,11,47,12,4,1077978
31,2021,11,47,12,9,1951480
32,2021,11,47,73,64,3059238
33,2021,11,47,26,25,1372175
34,2021,11,47,207,201,9234024
35,2021,11,47,76,74,2109366
36,2021,11,47,453,429,20114745
37,2021,11,47,301,287,10367022
38,2021,11,47,9,9,773344
39,2021,11,47,420,395,11769923
40,2021,11,47,86,77,3948136
41,2021,11,47,85,77,4207177
42,2021,11,47,391,367,12970650
44,2021,11,47,48,47,1091949
45,2021,11,47,164,158,5078903
46,2021,11,47,11,5,881785
47,2021,11,47,303,297,6859497
48,2021,11,47,380,358,28862581
49,2021,11,47,53,44,3231370
50,2021,11,47,24,23,641637
51,2021,11,47,194,188,8582479
53,2021,11,47,181,167,7617364
54,2021,11,47,125,122,1801049
55,2021,11,47,146,141,5871661
56,2021,11,47,14,12,576641
11,2021,11,47,39,38,683154
1,2022,11,59,105,101,4997675
2,2022,11,59,19,17,735951
4,2022,11,59,198,182,7079203
5,2022,11,59,46,45,3006309
6,2022,11,59,851,807,39455353
8,2022,11,59,170,146,5723176
9,2022,11,59,133,128,3605330
10,2022,11,59,41,40,981892
12,2022,11,59,568,534,21339762
13,2022,11,59,223,210,10625615
15,2022,11,59,21,17,1453498
16,2022,11,59,28,24,1811617
17,2022,11,59,362,346,12821813
18,2022,11,59,191,174,6751340
19,2022,11,59,40,37,3179090
20,2022,11,59,69,63,2932099
21,2022,11,59,213,203,4494141
22,2022,11,59,171,165,4657305
23,2022,11,59,64,62,1357046
24,2022,11,59,245,147,6148545
25,2022,11,59,210,200,6991852
26,2022,11,59,270,237,10062512
27,2022,11,59,124,112,5670472
28,2022,11,59,42,40,2967023
29,2022,11,59,165,155,6141534
30,2022,11,59,14,13,1077978
31,2022,11,59,17,13,1951480
32,2022,11,59,94,85,3059238
33,2022,11,59,40,38,1372175
34,2022,11,59,212,202,9234024
35,2022,11,59,83,78,2109366
36,2022,11,59,560,522,20114745
37,2022,11,59,351,334,10367022
38,2022,11,59,10,6,773344
39,2022,11,59,430,405,11769923
40,2022,11,59,98,96,3948136
41,2022,11,59,129,119,4207177
42,2022,11,59,425,392,12970650
44,2022,11,59,42,38,1091949
45,2022,11,59,195,187,5078903
46,2022,11,59,9,9,881785
47,2022,11,59,337,326,6859497
48,2022,11,59,393,368,28862581
49,2022,11,59,62,50,3231370
50,2022,11,59,18,18,641637
51,2022,11,59,190,180,8582479
53,2022,11,59,272,253,7617364
54,2022,11,59,101,98,1801049
55,2022,11,59,124,109,5871661
56,2022,11,59,11,11,576641
11,2022,11,59,40,40,683154
1,2023,11,71,120,118,4997675
2,2023,11,71,32,29,735951
4,2023,11,71,192,172,7079203
5,2023,11,71,35,28,3006309
6,2023,11,71,785,748,39455353
8,2023,11,71,181,160,5723176
9,2023,11,71,106,102,3605330
10,2023,11,71,38,37,981892
12,2023,11,71,495,459,21339762
13,2023,11,71,205,195,10625615
15,2023,11,71,19,19,1453498
16,2023,11,71,35,30,1811617
17,2023,11,71,268,259,12821813
18,2023,11,71,166,141,6751340
19,2023,11,71,37,32,3179090
20,2023,11,71,44,36,2932099
21,2023,11,71,154,149,4494141
22,2023,11,71,153,142,4657305
23,2023,11,71,47,44,1357046
24,2023,11,71,202,132,6148545
25,2023,11,71,176,167,6991852
26,2023,11,71,184,140,10062512
27,2023,11,71,103,94,5670472
28,2023,11,71,66,61,2967023
29,2023,11,71,144,136,6141534
30,2023,11,71,15,14,1077978
31,2023,11,71,7,7,1951480
32,2023,11,71,90,85,3059238
33,2023,11,71,25,25,1372175
34,2023,11,71,177,173,9234024
35,2023,11,71,75,73,2109366
36,2023,11,71,447,416,20114745
37,2023,11,71,157,148,10367022
38,2023,11,71,9,9,773344
39,2023,11,71,316,292,11769923
40,2023,11,71,102,92,3948136
41,2023,11,71,127,119,4207177
42,2023,11,71,320,292,12970650
44,2023,11,71,36,33,1091949
45,2023,11,71,125,122,5078903
46,2023,11,71,7,7,881785
47,2023,11,71,281,269,6859497
48,2023,11,71,410,382,28862581
49,2023,11,71,64,52,3231370
50,2023,11,71,11,10,641637
51,2023,11,71,165,157,8582479
53,2023,11,71,272,262,7617364
54,2023,11,71,101,99,1801049
55,2023,11,71,132,124,5871661
56,2023,11,71,13,11,576641
11,2023,11,71,41,39,683154
1,2018,12,12,75,69,4864680
2,2018,12,12,15,14,738516
4,2018,12,12,145,119,6946685
5,2018,12,12,32,27,2990671
6,2018,12,12,456,420,39148760
8,2018,12,12,97,88,5531141
9,2018,12,12,78,73,3581504
10,2018,12,12,21,20,949495
12,2018,12,12,425,383,20598139
13,2018,12,12,111,94,10297484
15,2018,12,12,18,14,1422029
16,2018,12,12,23,21,1687809
17,2018,12,12,242,218,12821497
18,2018,12,12,125,107,6637426
19,2018,12,12,23,18,3132499
20,2018,12,12,23,20,2908776
21,2018,12,12,95,90,4440204
22,2018,12,12,96,91,4663616
23,2018,12,12,17,15,1332813
24,2018,12,12,191,32,6003435
25,2018,12,12,190,177,6830193
26,2018,12,12,206,168,9957488
27,2018,12,12,54,49,5527358
28,2018,12,12,19,16,2988762
29,2018,12,12,133,126,6090062
30,2018,12,12,10,10,1041732
31,2018,12,12,14,11,1904760
32,2018,12,12,66,56,2922849
33,2018,12,12,38,35,1343622
34,2018,12,12,231,224,8881845
35,2018,12,12,55,48,2092434
36,2018,12,12,295,257,19618453
37,2018,12,12,168,150,10155624
38,2018,12,12,6,5,752201
39,2018,12,12,338,317,11641879
40,2018,12,12,52,47,3918137
41,2018,12,12,49,41,4081943
42,2018,12,12,335,318,12791181
44,2018,12,12,29,27,1056611
45,2018,12,12,110,105,4955925
46,2018,12,12,2,2,864289
47,2018,12,12,157,149,6651089
48,2018,12,12,212,188,27885195
49,2018,12,12,44,34,3045350
50,2018,12,12,18,15,624977
51,2018,12,12,97,79,8413774
53,2018,12,12,98,87,7294336
54,2018,12,12,70,66,1829054
55,2018,12,12,107,96,5778394
56,2018,12,12,6,6,581836
11,2018,12,12,22,22,684498
1,2019,12,24,64,56,4876250
2,2019,12,24,7,3,737068
4,2019,12,24,172,149,7050299
5,2019,12,24,31,21,2999370
6,2019,12,24,534,501,39283497
8,2019,12,24,127,115,5610349
9,2019,12,24,111,105,3575074
10,2019,12,24,45,45,957248
12,2019,12,24,473,436,20901636
13,2019,12,24,109,97,10403847
15,2019,12,24,22,20,1422094
16,2019,12,24,24,20,1717750
17,2019,12,24,296,278,12770631
18,2019,12,24,148,133,6665703
19,2019,12,24,37,27,3139508
20,2019,12,24,25,21,2910652
21,2019,12,24,145,135,4449052
22,2019,12,24,119,107,4664362
23,2019,12,24,23,22,1335492
24,2019,12,24,179,46,6018848
25,2019,12,24,193,183,6850553
26,2019,12,24,190,145,9965265
27,2019,12,24,73,56,5563378
28,2019,12,24,37,33,2984418
29,2019,12,24,156,137,6104910
30,2019,12,24,7,5,1050649
31,2019,12,24,11,4,1914571
32,2019,12,24,57,49,2972382
33,2019,12,24,48,46,1348124
34,2019,12,24,266,256,8878503
35,2019,12,24,51,49,2092454
36,2019,12,24,307,292,19572319
37,2019,12,24,155,145,10264876
38,2019,12,24,4,2,756717
39,2019,12,24,357,342,11655397
40,2019,12,24,51,48,3932870
41,2019,12,24,54,47,4129803
42,2019,12,24,428,406,12791530
44,2019,12,24,28,27,1057231
45,2019,12,24,108,103,5020806
46,2019,12,24,5,5,870638
47,2019,12,24,178,172,6709356
48,2019,12,24,284,248,28260856
49,2019,12,24,47,36,3096848
50,2019,12,24,13,12,624313
51,2019,12,24,137,132,8454463
53,2019,12,24,111,104,7404107
54,2019,12,24,78,77,1817305
55,2019,12,24,108,99,5790716
56,2019,12,24,12,7,581024
11,2019,12,24,43,43,692683
1,2020,12,36,93,88,4893186
2,2020,12,36,14,14,736990
4,2020,12,36,167,159,7174064
5,2020,12,36,39,32,3011873
6,2020,12,36,792,760,39346023
8,2020,12,36,120,104,5684926
9,2020,12,36,129,121,3570549
10,2020,12,36,27,27,967679
12,2020,12,36,529,506,21216924
13,2020,12,36,155,148,10516579
15,2020,12,36,21,19,1420074
16,2020,12,36,26,23,1754367
17,2020,12,36,255,245,12716164
18,2020,12,36,201,182,6696893
19,2020,12,36,27,25,3150011
20,2020,12,36,54,50,2912619
21,2020,12,36,201,198,4461952
22,2020,12,36,201,189,4664616
23,2020,12,36,45,37,1340825
24,2020,12,36,216,79,6037624
25,2020,12,36,192,179,6873003
26,2020,12,36,220,179,9973907
27,2020,12,36,96,86,5600166
28,2020,12,36,47,45,2981835
29,2020,12,36,143,131,6124160
30,2020,12,36,13,11,1061705
31,2020,12,36,19,17,1923826
32,2020,12,36,84,72,3030281
33,2020,12,36,35,31,1355244
34,2020,12,36,210,203,8885418
35,2020,12,36,63,58,2097021
36,2020,12,36,406,380,19514849
37,2020,12,36,226,211,10386227
38,2020,12,36,18,17,760394
39,2020,12,36,450,436,11675275
40,2020,12,36,65,59,3949342
41,2020,12,36,64,56,4176346
42,2020,12,36,410,390,12794885
44,2020,12,36,29,28,1057798
45,2020,12,36,143,137,5091517
46,2020,12,36,9,9,879336
47,2020,12,36,243,231,6772268
48,2020,12,36,375,342,28635442
49,2020,12,36,52,40,3151239
50,2020,12,36,22,20,624340
51,2020,12,36,187,181,8509358
53,2020,12,36,156,149,7512465
54,2020,12,36,122,120,1807426
55,2020,12,36,121,108,5806975
56,2020,12,36,6,6,581348
11,2020,12,36,35,35,701974
1,2021,12,48,118,109,4997675
2,2021,12,48,16,16,735951
4,2021,12,48,226,203,7079203
5,2021,12,48,59,52,3006309
6,2021,12,48,836,800,39455353
8,2021,12,48,150,134,5723176
9,2021,12,48,125,112,3605330
10,2021,12,48,53,51,981892
12,2021,12,48,620,589,21339762
13,2021,12,48,234,223,10625615
15,2021,12,48,19,17,1453498
16,2021,12,48,24,21,1811617
17,2021,12,48,330,316,12821813
18,2021,12,48,219,204,6751340
19,2021,12,48,57,49,3179090
20,2021,12,48,52,48,2932099
21,2021,12,48,181,174,4494141
22,2021,12,48,198,185,4657305
23,2021,12,48,51,49,1357046
24,2021,12,48,221,83,6148545
25,2021,12,48,223,215,6991852
26,2021,12,48,249,206,10062512
27,2021,12,48,116,110,5670472
28,2021,12,48,55,52,2967023
29,2021,12,48,172,163,6141534
30,2021,12,48,17,16,1077978
31,2021,12,48,13,13,1951480
32,2021,12,48,79,70,3059238
33,2021,12,48,50,48,1372175
34,2021,12,48,222,214,9234024
35,2021,12,48,72,69,2109366
36,2021,12,48,491,454,20114745
37,2021,12,48,348,340,10367022
38,2021,12,48,16,16,773344
39,2021,12,48,417,405,11769923
40,2021,12,48,88,80,3948136
41,2021,12,48,88,82,4207177
42,2021,12,48,410,384,12970650
44,2021,12,48,34,31,1091949
45,2021,12,48,177,174,5078903
46,2021,12,48,9,9,881785
47,2021,12,48,289,275,6859497
48,2021,12,48,367,342,28862581
49,2021,12,48,52,44,3231370
50,2021,12,48,18,17,641637
51,2021,12,48,215,202,8582479
53,2021,12,48,181,168,7617364
54,2021,12,48,94,89,1801049
55,2021,12,48,143,136,5871661
56,2021,12,48,7,3,576641
11,2021,12,48,52,51,683154
1,2022,12,60,116,103,4997675
2,2022,12,60,32,32,735951
4,2022,12,60,218,195,7079203
5,2022,12,60,42,35,3006309
6,2022,12,60,933,888,39455353
8,2022,12,60,178,160,5723176
9,2022,12,60,120,112,3605330
10,2022,12,60,48,48,981892
12,2022,12,60,589,551,21339762
13,2022,12,60,200,190,10625615
15,2022,12,60,20,16,1453498
16,2022,12,60,36,32,1811617
17,2022,12,60,345,322,12821813
18,2022,12,60,212,193,6751340
19,2022,12,60,31,25,3179090
20,2022,12,60,69,56,2932099
21,2022,12,60,182,174,4494141
22,2022,12,60,206,197,4657305
23,2022,12,60,73,70,1357046
24,2022,12,60,243,136,6148545
25,2022,12,60,220,211,6991852
26,2022,12,60,245,209,10062512
27,2022,12,60,130,125,5670472
28,2022,12,60,65,55,2967023
29,2022,12,60,199,187,6141534
30,2022,12,60,14,14,1077978
31,2022,12,60,21,20,1951480
32,2022,12,60,87,72,3059238
33,2022,12,60,36,33,1372175
34,2022,12,60,231,218,9234024
35,2022,12,60,88,85,2109366
36,2022,12,60,577,542,20114745
37,2022,12,60,352,339,10367022
38,2022,12,60,14,12,773344
39,2022,12,60,463,446,11769923
40,2022,12,60,109,104,3948136
41,2022,12,60,174,166,4207177
42,2022,12,60,475,451,12970650
44,2022,12,60,39,36,1091949
45,2022,12,60,221,211,5078903
46,2022,12,60,4,4,881785
47,2022,12,60,369,351,6859497
48,2022,12,60,488,451,28862581
49,2022,12,60,64,45,3231370
50,2022,12,60,28,26,641637
51,2022,12,60,227,219,8582479
53,2022,12,60,335,319,7617364
54,2022,12,60,118,115,1801049
55,2022,12,60,141,130,5871661
56,2022,12,60,12,11,576641
11,2022,12,60,42,41,683154
1,2023,12,72,95,89,4997675
2,2023,12,72,42,41,735951
4,2023,12,72,114,104,7079203
5,2023,12,72,25,24,3006309
6,2023,12,72,628,593,39455353
8,2023,12,72,114,97,5723176
9,2023,12,72,69,68,3605330
10,2023,12,72,26,25,981892
12,2023,12,72,402,378,21339762
13,2023,12,72,120,117,10625615
15,2023,12,72,2,2,1453498
16,2023,12,72,14,8,1811617
17,2023,12,72,185,179,12821813
18,2023,12,72,105,95,6751340
19,2023,12,72,25,18,3179090
20,2023,12,72,36,28,2932099
21,2023,12,72,129,123,4494141
22,2023,12,72,143,135,4657305
23,2023,12,72,30,30,1357046
24,2023,12,72,152,82,6148545
25,2023,12,72,152,143,6991852
26,2023,12,72,146,104,10062512
27,2023,12,72,73,65,5670472
28,2023,12,72,38,38,2967023
29,2023,12,72,101,98,6141534
30,2023,12,72,6,2,1077978
31,2023,12,72,10,6,1951480
32,2023,12,72,70,65,3059238
33,2023,12,72,19,19,1372175
34,2023,12,72,120,113,9234024
35,2023,12,72,65,59,2109366
36,2023,12,72,360,333,20114745
37,2023,12,72,109,101,10367022
38,2023,12,72,8,8,773344
39,2023,12,72,243,234,11769923
40,2023,12,72,69,65,3948136
41,2023,12,72,114,107,4207177
42,2023,12,72,251,234,12970650
44,2023,12,72,28,28,1091949
45,2023,12,72,127,118,5078903
46,2023,12,72,9,1,881785
47,2023,12,72,209,201,6859497
48,2023,12,72,285,260,28862581
49,2023,12,72,44,36,3231370
50,2023,12,72,20,20,641637
51,2023,12,72,104,98,8582479
53,2023,12,72,207,199,7617364
54,2023,12,72,97,93,1801049
55,2023,12,72,89,83,5871661
56,2023,12,72,9,9,576641
11,2023,12,72,38,38,683154
