"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Apr., 2019"	"2019/04"	446	Not Applicable	Not Applicable
	"California"	"06"	"May, 2019"	"2019/05"	448	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2019"	"2019/06"	502	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2019"	"2019/07"	497	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2019"	"2019/08"	522	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2019"	"2019/09"	482	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2019"	"2019/10"	463	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2019"	"2019/11"	501	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2019"	"2019/12"	501	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2020"	"2020/01"	552	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2020"	"2020/02"	551	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2020"	"2020/03"	615	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2020"	"2020/04"	682	Not Applicable	Not Applicable
	"California"	"06"	"May, 2020"	"2020/05"	739	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2020"	"2020/06"	722	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2020"	"2020/07"	850	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2020"	"2020/08"	943	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2020"	"2020/09"	728	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2020"	"2020/10"	725	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2020"	"2020/11"	695	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2020"	"2020/12"	760	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2021"	"2021/01"	948	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2021"	"2021/02"	773	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2021"	"2021/03"	883	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2021"	"2021/04"	915	Not Applicable	Not Applicable
	"California"	"06"	"May, 2021"	"2021/05"	894	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2021"	"2021/06"	917	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2021"	"2021/07"	950	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2021"	"2021/08"	964	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2021"	"2021/09"	886	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2021"	"2021/10"	860	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2021"	"2021/11"	818	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2021"	"2021/12"	800	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2022 (provisional)"	"2022/01"	889	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2022 (provisional)"	"2022/02"	857	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2022 (provisional)"	"2022/03"	834	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2022 (provisional)"	"2022/04"	855	Not Applicable	Not Applicable
	"California"	"06"	"May, 2022 (provisional)"	"2022/05"	852	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2022 (provisional)"	"2022/06"	862	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2022 (provisional)"	"2022/07"	934	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2022 (provisional)"	"2022/08"	937	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2022 (provisional)"	"2022/09"	964	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2022 (provisional)"	"2022/10"	842	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2022 (provisional)"	"2022/11"	807	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2022 (provisional)"	"2022/12"	888	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2023 (provisional)"	"2023/01"	906	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2023 (provisional)"	"2023/02"	754	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2023 (provisional)"	"2023/03"	486	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"California"	"06"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2018"	"2018/01"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2018"	"2018/02"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2018"	"2018/03"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2018"	"2018/04"	68	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2018"	"2018/05"	75	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2018"	"2018/06"	57	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2018"	"2018/07"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2018"	"2018/08"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2018"	"2018/09"	56	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2018"	"2018/10"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2018"	"2018/11"	65	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2018"	"2018/12"	88	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2019"	"2019/01"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2019"	"2019/03"	66	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2019"	"2019/04"	64	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2019"	"2019/05"	74	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2019"	"2019/06"	67	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2019"	"2019/07"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2019"	"2019/09"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	86	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	78	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	115	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020"	"2020/01"	95	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020"	"2020/02"	82	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020"	"2020/03"	108	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020"	"2020/04"	127	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020"	"2020/05"	141	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020"	"2020/06"	96	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2020"	"2020/07"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2020"	"2020/08"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2020"	"2020/09"	109	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2020"	"2020/10"	91	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2020"	"2020/11"	104	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2020"	"2020/12"	104	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	137	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	111	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	148	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	161	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	134	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022 (provisional)"	"2022/01"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022 (provisional)"	"2022/02"	138	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022 (provisional)"	"2022/03"	120	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022 (provisional)"	"2022/04"	126	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022 (provisional)"	"2022/05"	148	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022 (provisional)"	"2022/06"	113	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022 (provisional)"	"2022/07"	135	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2022 (provisional)"	"2022/08"	143	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2022 (provisional)"	"2022/09"	133	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2022 (provisional)"	"2022/10"	131	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2022 (provisional)"	"2022/11"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2022 (provisional)"	"2022/12"	160	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2023 (provisional)"	"2023/01"	132	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2023 (provisional)"	"2023/02"	132	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2023 (provisional)"	"2023/03"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2018"	"2018/02"	80	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2018"	"2018/03"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2018"	"2018/04"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2018"	"2018/05"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2018"	"2018/06"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2018"	"2018/07"	92	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2018"	"2018/08"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2018"	"2018/09"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2018"	"2018/10"	79	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2018"	"2018/11"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2018"	"2018/12"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2019"	"2019/01"	75	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2019"	"2019/02"	74	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2019"	"2019/03"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2019"	"2019/04"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2019"	"2019/05"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2019"	"2019/06"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2019"	"2019/07"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2019"	"2019/08"	129	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2019"	"2019/09"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2019"	"2019/10"	83	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2019"	"2019/11"	93	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2019"	"2019/12"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2020"	"2020/01"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2020"	"2020/02"	88	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2020"	"2020/03"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2020"	"2020/04"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2020"	"2020/05"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2020"	"2020/06"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2020"	"2020/07"	133	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2020"	"2020/08"	93	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2020"	"2020/09"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2020"	"2020/10"	95	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2020"	"2020/11"	99	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	121	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	143	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	140	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	130	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022 (provisional)"	"2022/01"	102	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022 (provisional)"	"2022/02"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022 (provisional)"	"2022/03"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022 (provisional)"	"2022/04"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022 (provisional)"	"2022/05"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022 (provisional)"	"2022/06"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022 (provisional)"	"2022/07"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022 (provisional)"	"2022/08"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022 (provisional)"	"2022/09"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022 (provisional)"	"2022/10"	138	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022 (provisional)"	"2022/11"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022 (provisional)"	"2022/12"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 (provisional)"	"2023/01"	99	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 (provisional)"	"2023/02"	118	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 (provisional)"	"2023/03"	54	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2018"	"2018/01"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2018"	"2018/02"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2018"	"2018/03"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2018"	"2018/05"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2018"	"2018/07"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2018"	"2018/08"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2018"	"2018/09"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2018"	"2018/10"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2018"	"2018/11"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2018"	"2018/12"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2019"	"2019/01"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2019"	"2019/02"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2019"	"2019/03"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2019"	"2019/05"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2019"	"2019/06"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2019"	"2019/07"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2019"	"2019/08"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2019"	"2019/09"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2021"	"2021/08"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2021"	"2021/09"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2021"	"2021/10"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2021"	"2021/11"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2021"	"2021/12"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2022 (provisional)"	"2022/01"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2022 (provisional)"	"2022/02"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2022 (provisional)"	"2022/03"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2022 (provisional)"	"2022/04"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2022 (provisional)"	"2022/05"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2022 (provisional)"	"2022/06"	50	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2022 (provisional)"	"2022/07"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2022 (provisional)"	"2022/08"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2022 (provisional)"	"2022/09"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2022 (provisional)"	"2022/10"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2022 (provisional)"	"2022/11"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2022 (provisional)"	"2022/12"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2023 (provisional)"	"2023/01"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2023 (provisional)"	"2023/02"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2023 (provisional)"	"2023/03"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2018"	"2018/02"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2018"	"2018/03"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2018"	"2018/05"	30	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2018"	"2018/06"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2018"	"2018/07"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2018"	"2018/08"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2018"	"2018/09"	29	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2018"	"2018/10"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2018"	"2018/11"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2018"	"2018/12"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2019"	"2019/01"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2019"	"2019/02"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2019"	"2019/03"	19	Not Applicable	Not Applicable
