"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Kentucky"	"21"	"Feb., 2019"	"2019/02"	102	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2019"	"2019/03"	117	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2019"	"2019/04"	115	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2019"	"2019/05"	96	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2019"	"2019/06"	96	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2019"	"2019/07"	104	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2019"	"2019/08"	79	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2019"	"2019/09"	97	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2019"	"2019/10"	122	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2019"	"2019/11"	120	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2019"	"2019/12"	137	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2020"	"2020/01"	111	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2020"	"2020/02"	134	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2020"	"2020/03"	151	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2020"	"2020/04"	171	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2020"	"2020/05"	246	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2020"	"2020/06"	156	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2020"	"2020/07"	182	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2020"	"2020/08"	172	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2020"	"2020/09"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2020"	"2020/10"	163	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2020"	"2020/11"	165	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2020"	"2020/12"	191	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2021"	"2021/01"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2021"	"2021/02"	165	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2021"	"2021/03"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2021"	"2021/04"	220	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2021"	"2021/05"	204	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2021"	"2021/06"	196	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2021"	"2021/07"	192	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2021"	"2021/08"	193	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2021"	"2021/09"	207	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2021"	"2021/10"	186	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2021"	"2021/11"	168	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2021"	"2021/12"	175	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2022 (provisional)"	"2022/01"	176	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2022 (provisional)"	"2022/02"	171	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2022 (provisional)"	"2022/03"	176	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2022 (provisional)"	"2022/04"	178	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2022 (provisional)"	"2022/05"	184	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2022 (provisional)"	"2022/06"	194	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2022 (provisional)"	"2022/07"	192	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2022 (provisional)"	"2022/08"	185	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2022 (provisional)"	"2022/09"	152	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Oct., 2022 (provisional)"	"2022/10"	200	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Nov., 2022 (provisional)"	"2022/11"	199	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Dec., 2022 (provisional)"	"2022/12"	174	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jan., 2023 (provisional)"	"2023/01"	167	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Feb., 2023 (provisional)"	"2023/02"	177	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Mar., 2023 (provisional)"	"2023/03"	110	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2018"	"2018/01"	94	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2018"	"2018/02"	86	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2018"	"2018/03"	102	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2018"	"2018/04"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2018"	"2018/05"	92	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2018"	"2018/06"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2018"	"2018/07"	73	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2018"	"2018/08"	65	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2018"	"2018/09"	78	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2018"	"2018/10"	74	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2018"	"2018/11"	81	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2018"	"2018/12"	96	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2019"	"2019/01"	87	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2019"	"2019/02"	80	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2019"	"2019/03"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2019"	"2019/04"	73	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2019"	"2019/05"	93	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2019"	"2019/06"	81	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2019"	"2019/07"	79	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2019"	"2019/08"	110	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2019"	"2019/09"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2019"	"2019/10"	120	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2019"	"2019/11"	121	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2019"	"2019/12"	108	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2020"	"2020/01"	105	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2020"	"2020/02"	97	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2020"	"2020/03"	128	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2020"	"2020/04"	155	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2020"	"2020/05"	194	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2020"	"2020/06"	145	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2020"	"2020/07"	161	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2020"	"2020/08"	162	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2020"	"2020/09"	145	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2020"	"2020/10"	139	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2020"	"2020/11"	143	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2020"	"2020/12"	185	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2021"	"2021/01"	196	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2021"	"2021/02"	165	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2021"	"2021/03"	196	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2021"	"2021/04"	199	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2021"	"2021/05"	181	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2021"	"2021/06"	191	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2021"	"2021/07"	215	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2021"	"2021/08"	195	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2021"	"2021/09"	218	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2021"	"2021/10"	169	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2021"	"2021/11"	172	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2021"	"2021/12"	181	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2022 (provisional)"	"2022/01"	209	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2022 (provisional)"	"2022/02"	183	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2022 (provisional)"	"2022/03"	200	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2022 (provisional)"	"2022/04"	191	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2022 (provisional)"	"2022/05"	192	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2022 (provisional)"	"2022/06"	194	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2022 (provisional)"	"2022/07"	179	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2022 (provisional)"	"2022/08"	167	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2022 (provisional)"	"2022/09"	169	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2022 (provisional)"	"2022/10"	163	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2022 (provisional)"	"2022/11"	168	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2022 (provisional)"	"2022/12"	192	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jan., 2023 (provisional)"	"2023/01"	171	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Feb., 2023 (provisional)"	"2023/02"	162	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Mar., 2023 (provisional)"	"2023/03"	109	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2018"	"2018/01"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2018"	"2018/02"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2018"	"2018/03"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2018"	"2018/04"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2018"	"2018/05"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2018"	"2018/06"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2018"	"2018/07"	35	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2018"	"2018/08"	28	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2018"	"2018/09"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2018"	"2018/10"	20	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2018"	"2018/11"	25	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2018"	"2018/12"	14	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2019"	"2019/01"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2019"	"2019/02"	26	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2019"	"2019/03"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2019"	"2019/04"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2019"	"2019/05"	29	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2019"	"2019/06"	32	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2019"	"2019/07"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2019"	"2019/08"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2019"	"2019/09"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2019"	"2019/10"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2019"	"2019/11"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2019"	"2019/12"	23	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2020"	"2020/01"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2020"	"2020/02"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2020"	"2020/03"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2020"	"2020/04"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2020"	"2020/05"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2020"	"2020/06"	43	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2020"	"2020/07"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2020"	"2020/08"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2020"	"2020/09"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2020"	"2020/10"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2020"	"2020/11"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2020"	"2020/12"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2021"	"2021/01"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2021"	"2021/02"	37	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2021"	"2021/03"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2021"	"2021/04"	45	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	52	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	38	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2021"	"2021/09"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2021"	"2021/10"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2021"	"2021/11"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2021"	"2021/12"	47	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2022 (provisional)"	"2022/01"	39	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2022 (provisional)"	"2022/02"	48	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2022 (provisional)"	"2022/03"	62	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2022 (provisional)"	"2022/04"	54	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2022 (provisional)"	"2022/05"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2022 (provisional)"	"2022/06"	60	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2022 (provisional)"	"2022/07"	64	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2022 (provisional)"	"2022/08"	66	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2022 (provisional)"	"2022/09"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2022 (provisional)"	"2022/10"	57	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2022 (provisional)"	"2022/11"	61	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2022 (provisional)"	"2022/12"	68	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2023 (provisional)"	"2023/01"	50	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2023 (provisional)"	"2023/02"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2023 (provisional)"	"2023/03"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2018"	"2018/01"	60	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2018"	"2018/02"	74	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2018"	"2018/03"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2018"	"2018/04"	50	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2018"	"2018/05"	76	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2018"	"2018/06"	57	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2018"	"2018/07"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2018"	"2018/08"	45	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2018"	"2018/09"	34	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2018"	"2018/10"	37	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2018"	"2018/11"	45	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2018"	"2018/12"	37	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2019"	"2019/01"	54	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2019"	"2019/02"	33	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2019"	"2019/03"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2019"	"2019/04"	55	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2019"	"2019/05"	49	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2019"	"2019/06"	58	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2019"	"2019/07"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2019"	"2019/08"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2019"	"2019/09"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2019"	"2019/10"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2019"	"2019/11"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2019"	"2019/12"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2020"	"2020/01"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2020"	"2020/02"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2020"	"2020/03"	81	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2020"	"2020/04"	74	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2020"	"2020/05"	100	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2020"	"2020/06"	97	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2020"	"2020/07"	89	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2020"	"2020/08"	91	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2020"	"2020/09"	93	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2020"	"2020/10"	88	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2020"	"2020/11"	94	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2020"	"2020/12"	86	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2021"	"2021/01"	104	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2021"	"2021/02"	54	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2021"	"2021/03"	71	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2021"	"2021/04"	96	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2021"	"2021/05"	90	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	110	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	100	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	80	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	89	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	95	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	72	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	90	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022 (provisional)"	"2022/01"	119	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022 (provisional)"	"2022/02"	116	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022 (provisional)"	"2022/03"	111	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022 (provisional)"	"2022/04"	94	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022 (provisional)"	"2022/05"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022 (provisional)"	"2022/06"	114	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022 (provisional)"	"2022/07"	102	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022 (provisional)"	"2022/08"	93	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022 (provisional)"	"2022/09"	101	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022 (provisional)"	"2022/10"	109	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022 (provisional)"	"2022/11"	156	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022 (provisional)"	"2022/12"	149	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	133	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	104	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	70	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2018"	"2018/01"	203	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2018"	"2018/02"	167	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2018"	"2018/03"	172	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2018"	"2018/04"	171	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2018"	"2018/05"	193	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2018"	"2018/06"	194	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2018"	"2018/07"	196	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2018"	"2018/08"	174	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2018"	"2018/09"	158	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2018"	"2018/10"	157	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2018"	"2018/11"	162	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2018"	"2018/12"	176	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2019"	"2019/01"	176	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2019"	"2019/02"	151	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2019"	"2019/03"	188	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2019"	"2019/04"	160	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2019"	"2019/05"	177	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2019"	"2019/06"	176	Not Applicable	Not Applicable
